2014 10 08,Montreal,4,Toronto,3
2015 02 21,Tamp Bay,4,Arizona,2
2015 02 21,Los Angeles,2,San Jose,1,Santa,Cla
2015 02 22,Philadelphi,3,Washington,2
2015 02 22,Boston,6,Chicago,2
2015 02 22,Vancouver,4,NY Islande,0
2015 02 22,Pittsburgh,5,Florida,1
2015 02 22,Nashville,2,Buffalo,1,O2,
2015 02 22,Colorado,5,Tamp Bay,4
2015 02 22,NY Rangers,4,Columbus,3,O2,
2015 02 22,Minnesota,6,Dallas,2
2015 02 23,New Jersey,3,Arizona,0
2015 02 23,Anaheim,4,Detroit,3,O2,
2015 02 24,NY Islander,5,Arizona,1
2015 02 24,NY Rangers,1,Calgary,0
2015 02 24,Vancouver,2,Boston,1
2015 02 24,Carolina,4,Philadelph,1
2015 02 24,Buffalo,4,Columbus,2
2015 02 24,Edmonton,2,Minnesota,1
2015 02 24,Montreal,5,St Louis,2
2015 02 24,Nashville,5,Colorado,2
2015 02 24,Winnipeg,4,Dallas,2
2015 02 24,Chicago,3,Florida,2,O2,
2015 02 24,Los Angeles,1,Detroit,0
2015 02 25,Calgary,3,New Jersey,1
2015 02 25,Pittsburgh,4,Washington,3
2015 02 25,Ottawa,3,Anaheim,0
2015 02 26,NY Rangers,4,Arizona,3
2015 02 26,Buffalo,6,Vancouver,3
2015 02 26,Montreal,5,Columbus,2
2015 02 26,Chicago,3,Florida,0
2015 02 26,Toronto,3,Philadelph,2
2015 02 26,St Louis,2,Winnipeg,1,O2,
2015 02 26,Minnesota,4,Nashville,2
2015 02 26,Detroit,3,San Jose,2
2015 02 26,Ottawa,1,Los Angele,0
2015 02 27,Boston,3,New Jersey,2,O1,
2015 02 27,NY Islander,2,Calgary,1
2015 02 27,Carolina,3,Washington,0
2015 02 27,Tamp Bay,4,Chicago,0
2015 02 27,Colorado,5,Dallas,4,O2,
2015 02 27,Anaheim,4,Los Angele,2
2015 02 28,Detroit,4,Nashville,3
2015 02 28,Florida,5,Buffalo,3
2015 02 28,Carolina,5,NY Islande,3
2015 02 28,New Jersey,2,Columbus,0
2015 02 28,Boston,4,Arizona,1
2015 02 28,Montreal,4,Toronto,0
2015 02 28,Philadelphi,4,NY Rangers,2
2015 02 28,Minnesota,3,Colorado,1
2015 02 28,St Louis,2,Edmonton,1
2015 02 28,Ottawa,4,San Jose,2
2015 03 01,Winnipeg,5,Los Angele,2
2015 03 01,Florida,4,Tamp Bay,3
2015 03 01,Pittsburgh,5,Columbus,3
2015 03 01,Washington,4,Toronto,0
2015 03 01,Anaheim,3,Dallas,1
2015 03 01,Vancouver,6,St Louis,5,O2,
2015 03 02,NY Rangers,4,Nashville,1
2015 03 02,Chicago,5,Carolina,2
2015 03 02,San Jose,4,Montreal,0
2015 03 03,New Jersey,3,Nashville,1
2015 03 03,Calgary,3,Philadelph,2,O1,
2015 03 03,Washington,5,Columbus,3
2015 03 03,Tamp Bay,3,Buffalo,0
2015 03 03,Toronto,3,Florida,2
2015 03 03,Minnesota,3,Ottawa,2,O2,
2015 03 03,Dallas,3,NY Islande,2,O1,
2015 03 03,Anaheim,4,Arizona,1
2015 03 03,Los Angeles,5,Edmonton,2
2015 03 03,San Jose,6,Vancouver,2
2015 03 04,Ottawa,3,Winnipeg,1
2015 03 04,Detroit,2,NY Rangers,1,O1,
2015 03 04,Anaheim,3,Montreal,1
2015 03 04,Colorado,3,Pittsburgh,1
2015 03 05,Minnesota,2,Washington,1
2015 03 05,Calgary,4,Boston,3,O2,
2015 03 05,Philadelphi,3,St Louis,1
2015 03 05,Dallas,4,Florida,3,O2,
2015 03 05,Tamp Bay,4,Toronto,2
2015 03 05,NY Islander,4,Nashville,3
2015 03 05,Arizona,3,Vancouver,2,O2,
2015 03 05,Los Angeles,4,Montreal,3,O2,
2015 03 06,Columbus,3,New Jersey,2
2015 03 06,Minnesota,3,Carolina,1
2015 03 06,Ottawa,3,Buffalo,2
2015 03 06,Calgary,5,Detroit,2
2015 03 06,Chicago,2,Edmonton,1,O2,
2015 03 06,Pittsburgh,5,Anaheim,2
2015 03 07,Boston,3,Philadelph,2,O1,
2015 03 07,Washington,6,Buffalo,1
2015 03 07,Winnipeg,3,Nashville,1
2015 03 07,Montreal,2,Arizona,0
2015 03 07,St Louis,6,Toronto,1
2015 03 07,Colorado,4,Columbus,0
2015 03 07,Tamp Bay,5,Dallas,4
2015 03 07,Florida,4,NY Islande,3,O2,
2015 03 07,Vancouver,3,San Jose,2
2015 03 07,Pittsburgh,1,Los Angele,0,O1,
2015 03 08,Boston,5,Detroit,3
2015 03 08,Carolina,7,Edmonton,4
2015 03 08,New Jersey,5,Philadelph,2
2015 03 08,Colorado,3,Minnesota,2
2015 03 08,Ottawa,5,Calgary,4,O2,
2015 03 08,NY Rangers,1,Chicago,0,O1,
2015 03 09,Detroit,5,Edmonton,2
2015 03 09,NY Islander,4,Toronto,3,O1,
2015 03 09,Nashville,2,Arizona,1,O1,
2015 03 09,Vancouver,2,Anaheim,1
2015 03 09,San Jose,2,Pittsburgh,1,O2,
2015 03 10,Columbus,4,Carolina,3,O2,
2015 03 10,Dallas,2,Philadelph,1
2015 03 10,NY Rangers,2,NY Islande,1
2015 03 10,Tamp Bay,1,Montreal,0,O1,
2015 03 10,Boston,3,Ottawa,1
2015 03 10,St Louis,5,Winnipeg,4
2015 03 10,Minnesota,6,New Jersey,2
2015 03 10,Los Angeles,5,Colorado,2
2015 03 11,Toronto,4,Buffalo,3,O2,
2015 03 11,NY Rangers,3,Washington,1
2015 03 11,Calgary,6,Anaheim,3
2015 03 12,Pittsburgh,6,Edmonton,4
2015 03 12,Dallas,5,Carolina,3
2015 03 12,Boston,3,Tamp Bay,2,O2,
2015 03 12,Florida,4,Winnipeg,2
2015 03 12,Columbus,3,Detroit,1
2015 03 12,Ottawa,5,Montreal,2
2015 03 12,St Louis,1,Philadelph,0,O2,
2015 03 12,Colorado,2,New Jersey,1,O2,
2015 03 12,Chicago,2,Arizona,1
2015 03 12,Los Angeles,4,Vancouver,0
2015 03 12,San Jose,2,Nashville,0
2015 03 13,Dallas,4,Washington,2
2015 03 13,Ottawa,2,NY Islande,1
2015 03 13,Columbus,5,Edmonton,4,O2,
2015 03 13,Anaheim,2,Minnesota,1
2015 03 13,Calgary,6,Toronto,3
2015 03 14,Philadelphi,7,Detroit,2
2015 03 14,Boston,2,Pittsburgh,0
2015 03 14,Chicago,6,San Jose,2
2015 03 14,NY Rangers,2,Buffalo,0
2015 03 14,Winnipeg,2,Tamp Bay,1
2015 03 14,Florida,2,Carolina,0
2015 03 14,Vancouver,4,Toronto,1
2015 03 14,Montreal,3,NY Islande,1
2015 03 14,Minnesota,3,St Louis,1
2015 03 14,New Jersey,4,Arizona,1
2015 03 14,Colorado,3,Calgary,2
2015 03 14,Nashville,2,Los Angele,1
2015 03 15,Detroit,5,Pittsburgh,1
2015 03 15,NY Rangers,2,Florida,1
2015 03 15,Carolina,3,Columbus,2
2015 03 15,St Louis,3,Dallas,0
2015 03 15,Ottawa,2,Philadelph,1,O2,
2015 03 15,Washington,2,Boston,0
2015 03 15,Anaheim,4,Nashville,2
2015 03 16,Washington,4,Buffalo,3,O2,
2015 03 16,Tamp Bay,4,Montreal,2
2015 03 16,Edmonton,4,Toronto,1
2015 03 16,Los Angeles,1,Arizona,0
2015 03 17,Ottawa,2,Carolina,1,O1,
2015 03 17,New Jersey,2,Pittsburgh,0
2015 03 17,Buffalo,2,Boston,1,O2,
2015 03 17,Montreal,3,Florida,2
2015 03 17,Winnipeg,5,San Jose,2
2015 03 17,Minnesota,3,Nashville,2,O1,
2015 03 17,Chicago,4,NY Islande,1
2015 03 17,St Louis,4,Calgary,0
2015 03 17,Vancouver,4,Philadelph,1
2015 03 18,Chicago,1,NY Rangers,0
2015 03 18,Columbus,4,Edmonton,3,O2,
2015 03 18,Anaheim,3,Los Angele,2,O1,
2015 03 19,San Jose,4,Toronto,1
2015 03 19,Florida,3,Detroit,1
2015 03 19,Montreal,4,Carolina,0
2015 03 19,Ottawa,6,Boston,4
2015 03 19,Winnipeg,2,St Louis,1,O2,
2015 03 19,Washington,3,Minnesota,2
2015 03 19,Dallas,2,Pittsburgh,1
2015 03 19,Calgary,4,Philadelph,1
2015 03 19,Colorado,5,Arizona,2
2015 03 19,Columbus,6,Vancouver,2
2015 03 20,New Jersey,3,Buffalo,1
2015 03 20,Tamp Bay,3,Detroit,1
2015 03 20,Anaheim,3,Colorado,2,O1,
2015 03 21,Minnesota,6,St Louis,3
2015 03 21,Vancouver,4,Los Angele,1
2015 03 21,Columbus,3,Calgary,2,O1,
2015 03 21,Winnipeg,3,Washington,0
2015 03 21,NY Islander,3,New Jersey,0
2015 03 21,Montreal,2,San Jose,0
2015 03 21,Florida,2,Boston,1,O2,
2015 03 21,Ottawa,5,Toronto,3
2015 03 21,NY Rangers,3,Carolina,2,O2,
2015 03 21,Nashville,3,Buffalo,0
2015 03 21,Dallas,4,Chicago,0
2015 03 21,Pittsburgh,3,Arizona,1
2015 03 21,Edmonton,5,Philadelph,4,O1,
2015 03 22,Detroit,2,St Louis,1,O1,
2015 03 22,Tamp Bay,5,Boston,3
2015 03 22,NY Rangers,7,Anaheim,2
2015 03 22,Vancouver,3,Arizona,1
2015 03 23,Los Angeles,3,New Jersey,1
2015 03 23,Chicago,3,Carolina,1
2015 03 23,Ottawa,5,San Jose,2
2015 03 23,Minnesota,2,Toronto,1
2015 03 23,Dallas,4,Buffalo,3
2015 03 23,Calgary,3,Colorado,2
2015 03 23,Winnipeg,4,Edmonton,1
2015 03 24,St Louis,3,Pittsburgh,2,O1,
2015 03 24,Minnesota,2,NY Islande,1,O2,
2015 03 24,Los Angeles,4,NY Rangers,2
2015 03 24,Columbus,5,Anaheim,3
2015 03 24,Tamp Bay,4,Florida,3
2015 03 24,Arizona,5,Detroit,4,O1,
2015 03 24,Nashville,3,Montreal,2,O1,
2015 03 24,Vancouver,5,Winnipeg,2
2015 03 25,Edmonton,4,Colorado,3
2015 03 25,Philadelphi,4,Chicago,1
2015 03 25,Dallas,4,Calgary,3,O2,
2015 03 26,Anaheim,3,Boston,2,O1,
2015 03 26,Los Angeles,3,NY Islande,2
2015 03 26,Washington,3,New Jersey,2,O1,
2015 03 26,Arizona,4,Buffalo,3,O1,
2015 03 26,Carolina,5,Pittsburgh,2
2015 03 26,Florida,4,Toronto,1
2015 03 26,Nashville,3,Tamp Bay,2
2015 03 26,NY Rangers,5,Ottawa,1
2015 03 26,San Jose,6,Detroit,4
2015 03 26,Winnipeg,5,Montreal,2
2015 03 26,Colorado,4,Vancouver,1
2015 03 27,Minnesota,4,Calgary,2
2015 03 27,Columbus,5,Chicago,2
2015 03 27,Edmonton,4,Dallas,0
2015 03 28,Nashville,4,Washington,3
2015 03 28,Pittsburgh,3,Arizona,2
2015 03 28,Boston,4,NY Rangers,2
2015 03 28,San Jose,3,Philadelph,2,O2,
2015 03 28,Anaheim,3,NY Islande,2
2015 03 28,Detroit,4,Tamp Bay,0
2015 03 28,Carolina,3,New Jersey,1
2015 03 28,Toronto,4,Ottawa,3,O1,
2015 03 28,Montreal,3,Florida,2,O1,
2015 03 28,Minnesota,4,Los Angele,1
2015 03 28,Columbus,4,St Louis,2
2015 03 28,Colorado,5,Buffalo,3
2015 03 28,Dallas,4,Vancouver,3,O1,
2015 03 29,Washington,5,NY Rangers,2
2015 03 29,NY Islander,5,Detroit,4
2015 03 29,Florida,4,Ottawa,2
2015 03 29,Boston,2,Carolina,1,O1,
2015 03 29,Calgary,5,Nashville,2
2015 03 29,Anaheim,2,New Jersey,1
2015 03 29,Chicago,4,Winnipeg,3
2015 03 29,Pittsburgh,3,San Jose,2,O2,
2015 03 30,Tamp Bay,5,Montreal,3
2015 03 30,Vancouver,4,St Louis,1
2015 03 30,Chicago,4,Los Angele,1
2015 03 30,Calgary,5,Dallas,3
2015 03 30,Edmonton,4,Colorado,1
2015 03 30,Buffalo,4,Arizona,1
2015 03 31,Boston,3,Florida,2
2015 03 31,Washington,4,Carolina,2
2015 03 31,Columbus,3,New Jersey,2,O1,
2015 03 31,Toronto,3,Tamp Bay,1
2015 03 31,Ottawa,2,Detroit,1,O2,
2015 03 31,NY Rangers,3,Winnipeg,2
2015 03 31,Vancouver,5,Nashville,4,O2,
2015 04 01,Buffalo,4,Toronto,3
2015 04 01,Philadelphi,4,Pittsburgh,1
2015 04 01,Anaheim,5,Edmonton,1
2015 04 01,San Jose,5,Colorado,1
2015 04 02,Columbus,4,NY Islande,3,O2,
2015 04 02,Boston,3,Detroit,2
2015 04 02,Washington,5,Montreal,4,O2,
2015 04 02,Florida,6,Carolina,1
2015 04 02,Ottawa,2,Tamp Bay,1,O1,
2015 04 02,NY Rangers,3,Minnesota,2
2015 04 02,St Louis,4,Calgary,1
2015 04 02,Chicago,3,Vancouver,1
2015 04 02,Los Angeles,8,Edmonton,2
2015 04 03,New Jersey,3,Montreal,2,O2,
2015 04 03,Chicago,4,Buffalo,3
2015 04 03,St Louis,7,Dallas,5
2015 04 03,San Jose,3,Arizona,1
2015 04 03,Colorado,4,Anaheim,2
2015 04 04,Carolina,3,Philadelph,2,O2,
2015 04 04,Columbus,5,Pittsburgh,3
2015 04 04,Winnipeg,5,Vancouver,4
2015 04 04,Detroit,3,Minnesota,2,O2,
2015 04 04,Tamp Bay,4,Florida,0
2015 04 04,Ottawa,4,Washington,3,O1,
2015 04 04,NY Islander,3,Buffalo,0
2015 04 04,NY Rangers,6,New Jersey,1
2015 04 04,Boston,2,Toronto,1,O2,
2015 04 04,Dallas,4,Nashville,3,O1,
2015 04 04,Arizona,5,San Jose,3
2015 04 04,Los Angeles,3,Colorado,1
2015 04 04,Calgary,4,Edmonton,0
2015 04 05,Philadelphi,4,Pittsburgh,1
2015 04 05,Montreal,4,Florida,1
2015 04 05,Washington,2,Detroit,1
2015 04 05,St Louis,2,Chicago,1
2015 04 05,Toronto,3,Ottawa,2,O2,
2015 04 06,Buffalo,4,Carolina,3
2015 04 06,NY Rangers,4,Columbus,3,O1,
2015 04 06,Winnipeg,2,Minnesota,0
2015 04 06,Vancouver,2,Los Angele,1,O2,
2015 04 06,Dallas,5,San Jose,1
2015 04 07,NY Rangers,4,New Jersey,2
2015 04 07,Philadelphi,5,NY Islande,4
2015 04 07,Detroit,3,Carolina,2
2015 04 07,Ottawa,4,Pittsburgh,3,O1,
2015 04 07,Winnipeg,1,St Louis,0
2015 04 07,Minnesota,2,Chicago,1
2015 04 07,Calgary,3,Arizona,2
2015 04 07,Colorado,3,Nashville,2
2015 04 07,Edmonton,4,Los Angele,2
2015 04 08,Columbus,5,Toronto,0
2015 04 08,Washington,3,Boston,0
2015 04 08,Dallas,4,Anaheim,0
2015 04 09,Ottawa,3,NY Rangers,0
2015 04 09,Carolina,3,Philadelph,1
2015 04 09,Tamp Bay,4,New Jersey,3,O1,
2015 04 09,Montreal,4,Detroit,3,O1,
2015 04 09,Florida,4,Boston,2
2015 04 09,St Louis,2,Chicago,1
2015 04 09,Minnesota,4,Nashville,2
2015 04 09,Calgary,3,Los Angele,1
2015 04 09,Colorado,1,Winnipeg,0,O2,
2015 04 09,San Jose,3,Edmonton,1
2015 04 09,Vancouver,5,Arizona,0
2015 04 10,NY Islander,3,Pittsburgh,1
2015 04 10,Columbus,4,Buffalo,2
2015 04 11,Ottawa,3,Philadelph,1
2015 04 11,NY Rangers,4,Washington,2
2015 04 11,St Louis,4,Minnesota,2
2015 04 11,Winnipeg,5,Calgary,1
2015 04 11,Los Angeles,4,San Jose,1
2015 04 11,Detroit,2,Carolina,0
2015 04 11,Montreal,4,Toronto,3,O2,
2015 04 11,Columbus,5,NY Islande,4,O2,
2015 04 11,Florida,3,New Jersey,2
2015 04 11,Pittsburgh,2,Buffalo,0
2015 04 11,Tamp Bay,3,Boston,2,O2,
2015 04 11,Dallas,4,Nashville,1
2015 04 11,Anaheim,2,Arizona,1
2015 04 11,Colorado,3,Chicago,2
2015 04 11,Vancouver,6,Edmonton,5,O1,
2015 04 15,Montreal,4,Ottawa,3,P,
2015 04 15,NY Islander,4,Washington,1,P,
2015 04 15,Chicago,4,Nashville,3,PO2,
2015 04 15,Calgary,2,Vancouver,1,P,
2015 04 16,NY Rangers,2,Pittsburgh,1,P,
2015 04 16,Detroit,3,Tamp Bay,2,P,
2015 04 16,Minnesota,4,St Louis,2,P,
2015 04 16,Anaheim,4,Winnipeg,2,P,
2015 04 17,Montreal,3,Ottawa,2,PO1,
2015 04 17,Washington,4,NY Islande,3,P,
2015 04 17,Nashville,6,Chicago,2,P,
2015 04 17,Vancouver,4,Calgary,1,P,
2015 04 18,Tamp Bay,5,Detroit,1,P,
2015 04 18,St Louis,4,Minnesota,1,P,
2015 04 18,Pittsburgh,4,NY Rangers,3,P,
2015 04 18,Anaheim,2,Winnipeg,1,P,
2015 04 19,NY Islander,2,Washington,1,PO1,
2015 04 19,Chicago,4,Nashville,2,P,
2015 04 19,Montreal,2,Ottawa,1,PO1,
2015 04 19,Calgary,4,Vancouver,2,P,
2015 04 20,NY Rangers,2,Pittsburgh,1,P,
2015 04 20,Minnesota,3,St Louis,0,P,
2015 04 20,Anaheim,5,Winnipeg,4,PO1,
2015 04 21,Detroit,3,Tamp Bay,0,P,
2015 04 21,Washington,2,NY Islande,1,PO1,
2015 04 21,Chicago,3,Nashville,2,PO3,
2015 04 21,Calgary,3,Vancouver,1,P,
2015 04 22,Ottawa,1,Montreal,0,P,
2015 04 22,NY Rangers,2,Pittsburgh,1,PO1,
2015 04 22,St Louis,6,Minnesota,1,P,
2015 04 22,Anaheim,5,Winnipeg,2,P,
2015 04 23,Tamp Bay,3,Detroit,2,PO1,
2015 04 23,Washington,5,NY Islande,1,P,
2015 04 23,Nashville,5,Chicago,2,P,
2015 04 23,Vancouver,2,Calgary,1,P,
2015 04 24,Ottawa,5,Montreal,1,P,
2015 04 24,NY Rangers,2,Pittsburgh,1,PO1,
2015 04 24,Minnesota,4,St Louis,1,P,
2015 04 25,NY Islander,3,Washington,1,P,
2015 04 25,Detroit,4,Tamp Bay,0,P,
2015 04 25,Chicago,4,Nashville,3,P,
2015 04 25,Calgary,7,Vancouver,4,P,
2015 04 26,Minnesota,4,St Louis,1,P,
2015 04 26,Montreal,2,Ottawa,0,P,
2015 04 27,Tamp Bay,5,Detroit,2,P,
2015 04 27,Washington,2,NY Islande,1,P,
2015 04 29,Tamp Bay,2,Detroit,0,P,
2015 04 30,Washington,2,NY Rangers,1,P,
2015 04 30,Anaheim,6,Calgary,1,P,
2015 05 01,Tamp Bay,2,Montreal,1,PO2,
2015 05 01,Chicago,4,Minnesota,3,P,
2015 05 02,NY Rangers,3,Washington,2,P,
2015 05 03,Tamp Bay,6,Montreal,2,P,
2015 05 03,Chicago,4,Minnesota,1,P,
2015 05 03,Anaheim,3,Calgary,0,P,
2015 05 04,Washington,1,NY Rangers,0,P,
2015 05 05,Chicago,1,Minnesota,0,P,
2015 05 05,Calgary,4,Anaheim,3,PO1,
2015 05 06,Tamp Bay,2,Montreal,1,P,
2015 05 06,Washington,2,NY Rangers,1,P,
2015 05 07,Montreal,6,Tamp Bay,2,P,
2015 05 07,Chicago,4,Minnesota,3,P,
2015 05 08,Anaheim,4,Calgary,2,P,
2015 05 08,NY Rangers,2,Washington,1,PO1,
2015 05 09,Montreal,2,Tamp Bay,1,P,
2015 05 10,NY Rangers,4,Washington,3,P,
2015 05 10,Anaheim,3,Calgary,2,PO1,
2015 05 12,Tamp Bay,4,Montreal,1,P,
2015 05 13,NY Rangers,2,Washington,1,PO1,
2015 05 16,NY Rangers,2,Tamp Bay,1,P,
2015 05 17,Anaheim,4,Chicago,1,P,
2015 05 18,Tamp Bay,6,NY Rangers,2,P,
2015 05 19,Chicago,3,Anaheim,2,PO3,
2015 05 20,Tamp Bay,6,NY Rangers,5,PO1,
2015 05 21,Anaheim,2,Chicago,1,P,
2015 05 22,NY Rangers,5,Tamp Bay,1,P,
2015 05 23,Chicago,5,Anaheim,4,PO2,
2015 05 24,Tamp Bay,2,NY Rangers,0,P,
2015 05 25,Anaheim,5,Chicago,4,
2015 05 26,NY Rangers,7,Tamp Bay,3,
2015 05 27,Chicago,5,Anaheim,2,
2015 05 29,Tamp Bay,2,NY Rangers,0,
2015 05 30,Chicago,5,Anaheim,3,
2015 06 03,Chicago,2,Tamp Bay,1,
2015 06 06,Tamp Bay,4,Chicago,3,
2015 06 08,Tamp Bay,3,Chicago,2,
2015 06 10,Chicago,2,Tamp Bay,1,
2015 06 13,Chicago,2,Tamp Bay,1,
2015 06 15,Chicago,2,Tamp Bay,0,
